Date,Open,High,Low,Close,Volume,Name
2009-07-31,117.56,118.99,117.56,117.93,5329586,IBM
2009-08-03,118.88,119.96,118.69,119.92,6112018,IBM
2009-08-04,119.17,119.8,119.02,119.6,4994676,IBM
2009-08-05,118.52,119.0,117.86,118.47,5026291,IBM
2009-08-06,118.31,118.4,116.7,117.38,6003237,IBM
2009-08-07,118.11,119.91,118.11,119.33,5763172,IBM
2009-08-10,118.17,119.19,117.97,118.7,4041305,IBM
2009-08-11,118.03,118.5,117.32,117.79,4844435,IBM
2009-08-12,117.6,119.96,117.42,119.29,6291557,IBM
2009-08-13,119.28,119.78,118.63,119.58,5489981,IBM
2009-08-14,119.29,119.74,117.62,118.57,4797051,IBM
2009-08-17,116.69,117.44,116.21,116.86,5351307,IBM
2009-08-18,116.81,118.0,116.73,117.63,4286472,IBM
2009-08-19,116.36,118.77,116.12,118.57,4837844,IBM
2009-08-20,118.44,119.41,118.1,118.95,4842029,IBM
2009-08-21,119.65,120.01,118.55,119.9,8307764,IBM
2009-08-24,119.92,120.88,119.1,119.32,6365021,IBM
2009-08-25,119.25,120.15,118.71,118.83,4653733,IBM
2009-08-26,118.64,119.85,117.51,119.47,4516257,IBM
2009-08-27,118.73,119.59,117.85,119.43,4356903,IBM
2009-08-28,120.1,120.23,117.77,118.22,6236128,IBM
2009-08-31,117.1,118.06,116.92,118.05,5440174,IBM
2009-09-01,117.67,118.93,116.5,116.69,6305084,IBM
2009-09-02,116.34,117.24,116.0,116.09,5178727,IBM
2009-09-03,116.55,116.73,115.15,116.33,4937002,IBM
2009-09-04,116.58,117.5,116.21,117.46,3451667,IBM
2009-09-08,117.94,118.17,116.63,117.16,5797728,IBM
2009-09-09,117.03,117.67,116.16,116.76,5248477,IBM
2009-09-10,116.99,117.83,116.75,117.67,4889568,IBM
2009-09-11,117.8,119.25,117.47,118.05,5893678,IBM
2009-09-14,117.0,118.99,116.94,118.88,4760207,IBM
2009-09-15,118.78,119.45,118.16,119.35,6535919,IBM
2009-09-16,119.5,122.0,119.3,121.82,11239737,IBM
2009-09-17,121.14,122.78,121.05,121.88,8394048,IBM
2009-09-18,122.45,122.88,121.62,122.11,9936586,IBM
2009-09-21,121.03,122.08,120.88,121.57,4516477,IBM
2009-09-22,122.09,122.11,120.98,121.61,5564648,IBM
2009-09-23,121.26,122.74,120.71,120.82,5539926,IBM
2009-09-24,120.69,121.65,120.4,120.94,5427378,IBM
2009-09-25,120.27,121.65,120.1,121.08,5187894,IBM
2009-09-28,120.52,122.0,118.94,119.33,8250073,IBM
2009-09-29,119.36,119.94,118.6,118.81,6748992,IBM
2009-09-30,119.18,120.0,117.55,119.61,7733205,IBM
2009-10-01,119.39,119.61,117.56,117.9,7070015,IBM
2009-10-02,117.4,119.66,117.26,119.02,7585296,IBM
2009-10-05,118.9,120.18,118.13,119.75,5673472,IBM
2009-10-06,120.39,121.59,120.22,121.35,6659151,IBM
2009-10-07,121.12,122.85,120.94,122.78,5967677,IBM
2009-10-08,122.52,122.98,121.85,122.29,6501378,IBM
2009-10-09,122.43,126.0,122.3,125.93,13123483,IBM
2009-10-12,125.44,127.1,125.2,127.04,7730425,IBM
2009-10-13,126.22,127.39,126.2,127.02,7582436,IBM
2009-10-14,127.71,128.61,126.6,128.35,9558486,IBM
2009-10-15,127.56,128.0,126.32,127.98,11952990,IBM
2009-10-16,123.15,123.7,121.25,121.64,19218945,IBM
2009-10-19,121.76,123.36,121.61,123.06,7514034,IBM
2009-10-20,123.36,123.5,121.5,122.82,8780912,IBM
2009-10-21,122.18,124.11,120.86,120.87,7175154,IBM
2009-10-22,120.75,123.0,120.34,122.69,6029228,IBM
2009-10-23,122.95,123.06,120.0,120.36,6799823,IBM
2009-10-26,120.61,122.44,119.55,120.11,6539803,IBM
2009-10-27,120.18,122.14,119.15,120.65,9445982,IBM
2009-10-28,120.47,121.68,119.87,121.5,8782409,IBM
2009-10-29,122.15,123.03,121.6,122.87,6309369,IBM
2009-10-30,122.63,124.3,120.48,120.61,7716347,IBM
2009-11-02,120.77,121.93,119.5,120.56,7050252,IBM
2009-11-03,119.53,121.19,119.53,121.16,5720434,IBM
2009-11-04,121.46,122.5,121.16,121.29,6353648,IBM
2009-11-05,122.12,123.5,122.0,123.1,6703852,IBM
2009-11-06,122.51,123.49,122.23,123.49,4979517,IBM
2009-11-09,123.92,126.0,123.49,126.0,7767199,IBM
2009-11-10,125.3,127.05,125.17,126.91,6444507,IBM
2009-11-11,126.55,127.3,125.94,127.19,6531368,IBM
2009-11-12,126.61,127.65,126.11,126.26,5345379,IBM
2009-11-13,126.41,127.8,126.27,127.03,4986825,IBM
2009-11-16,127.17,128.24,127.03,128.21,7975416,IBM
2009-11-17,127.43,128.66,127.4,128.63,7910332,IBM
2009-11-18,128.05,128.35,127.55,128.15,3970158,IBM
2009-11-19,127.28,127.84,126.51,127.54,5309025,IBM
2009-11-20,127.17,127.69,126.46,126.96,5354701,IBM
2009-11-23,127.7,128.94,127.65,128.2,7003414,IBM
2009-11-24,127.9,128.32,127.14,127.93,4822106,IBM
2009-11-25,127.88,128.22,127.08,127.28,3970966,IBM
2009-11-27,124.59,126.62,124.26,125.7,3319189,IBM
2009-11-30,125.12,126.6,124.92,126.35,6302942,IBM
2009-12-01,127.29,128.39,126.85,127.94,6578504,IBM
2009-12-02,127.32,128.39,127.16,127.21,4599675,IBM
2009-12-03,127.6,128.47,127.25,127.55,5759913,IBM
2009-12-04,128.4,128.9,126.0,127.25,7068967,IBM
2009-12-07,126.88,127.53,126.59,127.04,4144680,IBM
2009-12-08,126.97,127.35,126.16,126.8,5351458,IBM
2009-12-09,126.7,128.39,126.11,128.39,6071919,IBM
2009-12-10,128.13,129.47,128.09,129.34,7077907,IBM
2009-12-11,129.01,129.77,128.71,129.68,6599285,IBM
2009-12-14,129.65,129.98,129.6,129.93,5202187,IBM
2009-12-15,129.46,129.86,127.94,128.49,8033372,IBM
2009-12-16,128.74,129.6,128.35,128.71,6372736,IBM
2009-12-17,128.0,128.56,127.12,127.4,5910454,IBM
2009-12-18,127.97,128.39,127.0,127.91,9106601,IBM
2009-12-21,127.8,128.94,127.68,128.65,4775164,IBM
2009-12-22,129.3,129.98,129.19,129.93,5535651,IBM
2009-12-23,129.7,130.0,129.3,130.0,4129112,IBM
2009-12-24,129.89,130.57,129.48,130.57,4265079,IBM
2009-12-28,130.99,132.31,130.72,132.31,5801087,IBM
2009-12-29,132.28,132.37,131.8,131.85,4184782,IBM
2009-12-30,131.23,132.68,130.68,132.57,3867291,IBM
2009-12-31,132.41,132.85,130.75,130.9,4225128,IBM
2010-01-04,131.18,132.97,130.85,132.45,6155846,IBM
2010-01-05,131.68,131.85,130.1,130.85,6842471,IBM
2010-01-06,130.68,131.49,129.81,130.0,5605290,IBM
2010-01-07,129.87,130.25,128.91,129.55,5840569,IBM
2010-01-08,129.07,130.92,129.05,130.85,4197105,IBM
2010-01-11,131.06,131.06,128.67,129.48,5731177,IBM
2010-01-12,129.03,131.33,129.0,130.51,8083354,IBM
2010-01-13,130.39,131.12,129.16,130.23,6458302,IBM
2010-01-14,130.55,132.71,129.91,132.31,7114544,IBM
2010-01-15,132.03,132.89,131.09,131.78,8502320,IBM
2010-01-19,131.63,134.25,131.56,134.14,13916168,IBM
2010-01-20,130.46,131.15,128.95,130.25,15201857,IBM
2010-01-21,130.47,130.69,128.06,129.0,9608696,IBM
2010-01-22,128.67,128.89,125.37,125.5,10089325,IBM
2010-01-25,126.33,126.9,125.71,126.12,5738920,IBM
2010-01-26,125.92,127.75,125.41,125.75,7136640,IBM
2010-01-27,125.82,126.96,125.04,126.33,8719447,IBM
2010-01-28,127.03,127.04,123.05,123.75,9622829,IBM
2010-01-29,124.32,125.0,121.9,122.39,11572387,IBM
2010-02-01,123.23,124.95,122.78,124.67,7249873,IBM
2010-02-02,124.79,125.81,123.95,125.53,5900187,IBM
2010-02-03,125.16,126.07,125.07,125.66,4177981,IBM
2010-02-04,125.19,125.44,122.9,123.0,9129991,IBM
2010-02-05,123.04,123.72,121.83,123.52,8618019,IBM
2010-02-08,123.15,123.22,121.74,121.88,5719389,IBM
2010-02-09,122.65,124.2,122.46,123.21,6044966,IBM
2010-02-10,122.94,123.65,122.21,122.81,5219260,IBM
2010-02-11,122.58,124.2,122.06,123.73,5091096,IBM
2010-02-12,123.01,124.05,121.61,124.0,8018236,IBM
2010-02-16,124.91,125.23,124.11,125.23,6777265,IBM
2010-02-17,125.5,126.53,125.21,126.33,5827357,IBM
2010-02-18,126.13,128.0,126.0,127.81,5527576,IBM
2010-02-19,127.35,128.06,126.87,127.19,6303678,IBM
2010-02-22,127.3,127.43,126.31,126.85,3808077,IBM
2010-02-23,126.48,127.66,126.0,126.46,4594376,IBM
2010-02-24,127.02,128.27,126.81,127.59,4782100,IBM
2010-02-25,126.05,127.24,125.57,127.07,5658776,IBM
2010-02-26,127.01,128.0,126.74,127.16,4784139,IBM
2010-03-01,127.5,128.83,127.47,128.57,4577715,IBM
2010-03-02,128.7,129.09,127.13,127.42,6013437,IBM
2010-03-03,127.73,128.02,126.68,126.88,6389967,IBM
2010-03-04,127.07,127.07,125.47,126.72,6032328,IBM
2010-03-05,127.17,127.55,127.04,127.25,6140472,IBM
2010-03-08,127.06,127.5,126.36,126.41,6199570,IBM
2010-03-09,126.27,126.29,125.2,125.55,7529306,IBM
2010-03-10,125.98,126.36,125.21,125.62,6917512,IBM
2010-03-11,125.71,127.81,125.71,127.6,7929401,IBM
2010-03-12,127.91,128.37,127.51,127.94,5170094,IBM
2010-03-15,127.4,128.34,127.28,127.83,4544089,IBM
2010-03-16,128.0,128.88,127.45,128.67,6135031,IBM
2010-03-17,128.9,128.93,127.36,127.76,6348995,IBM
2010-03-18,127.46,128.75,127.45,128.38,4954633,IBM
2010-03-19,128.84,128.93,126.78,127.71,10744286,IBM
2010-03-22,127.11,128.39,126.57,127.98,5651866,IBM
2010-03-23,127.94,129.43,127.64,129.37,5979298,IBM
2010-03-24,128.63,129.95,128.47,128.53,6669246,IBM
2010-03-25,129.36,130.73,129.13,129.24,7605394,IBM
2010-03-26,128.93,129.78,128.72,129.26,5550705,IBM
2010-03-29,129.3,129.95,128.26,128.59,4643265,IBM
2010-03-30,128.9,129.13,128.25,128.77,3426538,IBM
2010-03-31,128.23,128.75,127.65,128.25,4904711,IBM
2010-04-01,128.95,129.31,127.55,128.25,4980625,IBM
2010-04-05,128.38,129.8,128.14,129.35,4118884,IBM
2010-04-06,128.68,129.3,128.05,128.93,3926409,IBM
2010-04-07,128.53,129.27,128.01,128.48,5157358,IBM
2010-04-08,128.04,128.23,127.2,127.61,6006833,IBM
2010-04-09,127.88,128.87,127.12,128.76,5186516,IBM
2010-04-12,128.57,128.96,128.24,128.36,3994168,IBM
2010-04-13,128.26,129.44,127.84,129.03,6821802,IBM
2010-04-14,129.73,131.42,129.46,131.25,8545857,IBM
2010-04-15,130.53,131.14,130.19,130.89,6425399,IBM
2010-04-16,130.68,132.17,130.25,130.63,9549798,IBM
2010-04-19,130.38,132.28,130.38,132.23,11353679,IBM
2010-04-20,129.2,130.33,128.26,129.69,15218573,IBM
2010-04-21,129.87,130.27,128.5,128.99,7560015,IBM
2010-04-22,128.64,129.36,127.77,129.13,6018690,IBM
2010-04-23,129.08,130.1,128.71,129.99,6197382,IBM
2010-04-26,129.76,131.04,129.54,130.73,5285484,IBM
2010-04-27,129.9,132.0,128.71,128.82,10917510,IBM
2010-04-28,129.4,130.47,129.03,130.1,7123602,IBM
2010-04-29,130.55,131.21,130.15,130.46,5786888,IBM
2010-04-30,130.43,130.64,128.84,129.0,6266689,IBM
2010-05-03,129.39,130.14,128.8,129.6,4992019,IBM
2010-05-04,128.89,128.93,126.58,128.12,8285289,IBM
2010-05-05,127.12,128.23,126.87,127.46,6072834,IBM
2010-05-06,126.29,127.93,116.0,123.92,13169697,IBM
2010-05-07,123.36,124.39,120.0,122.1,10585340,IBM
2010-05-10,126.27,126.67,125.06,126.27,8464250,IBM
2010-05-11,125.21,128.42,125.15,126.89,6499773,IBM
2010-05-12,127.16,132.85,127.01,132.68,16629704,IBM
2010-05-13,130.93,133.1,130.85,131.48,10498358,IBM
2010-05-14,131.06,131.67,129.41,131.19,9920567,IBM
2010-05-17,130.68,131.76,128.7,130.44,8924745,IBM
2010-05-18,131.26,131.99,129.9,129.95,9332110,IBM
2010-05-19,129.37,130.5,127.82,128.86,8669840,IBM
2010-05-20,127.22,127.96,123.68,123.8,13178148,IBM
2010-05-21,122.16,125.61,121.4,125.42,12639577,IBM
2010-05-24,125.26,126.02,124.04,124.45,6876074,IBM
2010-05-25,121.47,124.95,121.47,124.52,9498873,IBM
2010-05-26,124.89,125.94,123.0,123.23,9085936,IBM
2010-05-27,125.05,126.39,124.77,126.39,7726560,IBM
2010-05-28,125.96,126.28,124.29,125.26,7422373,IBM
2010-06-01,124.69,126.88,124.2,124.34,7136082,IBM
2010-06-02,124.85,127.5,124.35,127.41,7705556,IBM
2010-06-03,127.75,128.22,126.46,127.96,6645219,IBM
2010-06-04,126.37,127.1,124.67,125.28,9669111,IBM
2010-06-07,125.57,125.86,124.13,124.13,6951325,IBM
2010-06-08,124.26,124.46,122.82,123.72,8399126,IBM
2010-06-09,124.83,125.84,123.58,123.9,7800309,IBM
2010-06-10,125.99,128.22,125.8,127.68,7479610,IBM
2010-06-11,126.73,128.8,126.44,128.45,5827093,IBM
2010-06-14,128.5,129.97,128.49,128.5,6753113,IBM
2010-06-15,128.93,129.95,128.37,129.79,6652612,IBM
2010-06-16,128.34,130.68,128.34,130.35,6400971,IBM
2010-06-17,130.07,131.03,129.86,130.98,5575129,IBM
2010-06-18,131.02,131.25,130.13,130.15,9581587,IBM
2010-06-21,131.42,131.94,130.22,130.65,6857800,IBM
2010-06-22,130.37,131.47,129.07,129.3,6030623,IBM
2010-06-23,129.25,131.47,129.09,130.11,6855741,IBM
2010-06-24,129.57,129.73,127.7,128.19,5565558,IBM
2010-06-25,128.34,129.1,127.12,127.12,10420671,IBM
2010-06-28,127.65,129.47,127.22,128.98,6335135,IBM
2010-06-29,127.35,128.4,124.12,125.09,9378799,IBM
2010-06-30,124.83,125.22,123.0,123.48,8017939,IBM
2010-07-01,123.55,124.21,121.61,122.57,9742208,IBM
2010-07-02,123.29,123.29,120.61,121.86,6454413,IBM
2010-07-06,123.58,124.63,122.17,123.46,6348708,IBM
2010-07-07,123.47,127.12,123.47,127.0,7090291,IBM
2010-07-08,127.37,128.15,126.74,127.97,5439963,IBM
2010-07-09,127.9,128.2,127.29,127.96,3898464,IBM
2010-07-12,127.37,128.83,127.16,128.67,4206871,IBM
2010-07-13,128.97,130.98,128.69,130.48,6687660,IBM
2010-07-14,129.32,131.6,129.14,130.72,6607133,IBM
2010-07-15,129.87,130.92,129.55,130.72,6187523,IBM
2010-07-16,129.96,130.15,127.85,128.03,7002854,IBM
2010-07-19,128.67,130.38,128.37,129.79,8388587,IBM
2010-07-20,122.97,126.56,122.93,126.55,16340314,IBM
2010-07-21,126.44,126.5,124.62,125.27,8615430,IBM
2010-07-22,126.32,127.78,126.05,127.47,6909088,IBM
2010-07-23,127.3,128.8,127.0,128.38,5077974,IBM
2010-07-26,128.18,128.43,127.14,128.41,5172270,IBM
2010-07-27,128.78,129.17,127.89,128.63,4648527,IBM
2010-07-28,128.67,129.35,127.88,128.43,4252631,IBM
2010-07-29,129.06,129.5,127.14,128.02,8997318,IBM
2010-07-30,127.43,128.98,127.04,128.4,6025837,IBM
2010-08-02,129.25,131.2,129.25,130.76,6437441,IBM
2010-08-03,130.03,131.04,129.33,130.37,5091953,IBM
2010-08-04,130.46,131.5,129.85,131.27,4573074,IBM
2010-08-05,130.73,131.98,130.53,131.83,4523103,IBM
2010-08-06,130.41,130.48,128.76,130.14,6137850,IBM
2010-08-09,130.79,132.34,130.4,132.0,6135341,IBM
2010-08-10,131.18,132.49,130.77,131.84,5471688,IBM
2010-08-11,130.69,130.69,129.46,129.83,6318083,IBM
2010-08-12,127.69,128.78,127.52,128.3,5132391,IBM
2010-08-13,127.96,128.46,127.33,127.87,4670519,IBM
2010-08-16,127.47,128.23,126.96,127.77,4009130,IBM
2010-08-17,128.83,129.85,127.9,128.45,4298556,IBM
2010-08-18,128.87,130.2,127.8,129.39,4883300,IBM
2010-08-19,128.67,129.59,128.02,128.9,5402547,IBM
2010-08-20,128.72,128.98,126.96,127.5,6246279,IBM
2010-08-23,127.57,128.03,126.44,126.47,4034693,IBM
2010-08-24,125.21,126.02,124.57,124.9,5624039,IBM
2010-08-25,124.57,125.6,124.0,125.27,5239579,IBM
2010-08-26,125.78,125.78,122.78,122.78,7748597,IBM
2010-08-27,123.83,124.8,122.42,124.73,6214197,IBM
2010-08-30,125.08,125.27,123.4,123.4,3603963,IBM
2010-08-31,123.31,123.99,122.28,123.05,5659755,IBM
2010-09-01,125.31,126.31,124.52,125.77,5624070,IBM
2010-09-02,126.03,126.23,124.65,125.04,5104538,IBM
2010-09-03,126.22,127.6,125.9,127.58,5144355,IBM
2010-09-07,126.99,127.36,125.88,125.95,4353927,IBM
2010-09-08,126.02,126.52,125.39,126.08,4486438,IBM
2010-09-09,127.27,127.57,126.15,126.36,3437612,IBM
2010-09-10,126.99,128.29,126.26,127.99,4419379,IBM
2010-09-13,128.63,130.0,128.52,129.61,5272370,IBM
2010-09-14,128.43,129.92,128.43,128.85,4851469,IBM
2010-09-15,128.65,129.96,128.54,129.43,4762454,IBM
2010-09-16,129.2,129.95,128.8,129.67,4685578,IBM
2010-09-17,129.92,130.6,129.7,130.19,10397659,IBM
2010-09-20,130.24,132.09,130.11,131.79,7214702,IBM
2010-09-21,131.45,132.8,130.78,131.98,5268605,IBM
2010-09-22,131.61,132.58,131.4,132.57,4922526,IBM
2010-09-23,131.42,132.78,131.22,131.67,3898904,IBM
2010-09-24,132.42,134.15,132.34,134.11,7122325,IBM
2010-09-27,133.51,135.0,133.51,134.65,6155512,IBM
2010-09-28,134.67,135.14,133.71,134.89,7484022,IBM
2010-09-29,134.4,135.8,134.34,135.48,5151624,IBM
2010-09-30,135.5,136.11,133.67,134.14,6432129,IBM
2010-10-01,135.51,136.28,135.09,135.64,5621197,IBM
2010-10-04,135.23,135.92,134.39,135.25,4063858,IBM
2010-10-05,136.18,137.9,136.12,137.66,6202496,IBM
2010-10-06,136.88,137.96,136.83,137.84,4782906,IBM
2010-10-07,137.92,138.88,137.52,138.72,6440718,IBM
2010-10-08,138.4,139.09,138.06,138.85,4543943,IBM
2010-10-11,138.79,139.94,138.64,139.66,4009658,IBM
2010-10-12,138.4,139.99,138.27,139.85,5639174,IBM
2010-10-13,139.91,141.48,139.78,140.37,8788326,IBM
2010-10-14,140.35,141.5,139.69,141.5,5658943,IBM
2010-10-15,142.1,142.1,140.54,141.06,7224057,IBM
2010-10-18,140.9,143.03,140.84,142.83,10341157,IBM
2010-10-19,137.3,139.34,136.7,138.03,14160546,IBM
2010-10-20,138.28,139.87,138.13,139.07,6954831,IBM
2010-10-21,139.81,140.49,138.4,139.83,6230393,IBM
2010-10-22,140.15,140.75,139.46,139.67,4105312,IBM
2010-10-25,140.42,141.4,139.81,139.84,4870212,IBM
2010-10-26,139.29,142.0,138.53,140.67,7328198,IBM
2010-10-27,139.52,141.57,139.0,141.43,6467113,IBM
2010-10-28,141.84,141.95,140.42,140.9,5482601,IBM
2010-10-29,140.9,144.0,140.75,143.6,8444096,IBM
2010-11-01,143.64,144.26,142.32,143.32,5676036,IBM
2010-11-02,143.85,144.71,143.71,143.84,4626496,IBM
2010-11-03,144.24,144.46,142.63,144.17,5182447,IBM
2010-11-04,144.82,146.84,144.71,146.79,6626305,IBM
2010-11-05,145.94,146.93,145.67,146.92,4996376,IBM
2010-11-08,145.35,146.58,145.25,146.46,4459904,IBM
2010-11-09,146.7,147.53,145.63,146.14,5701284,IBM
2010-11-10,146.09,146.79,145.63,146.55,5175737,IBM
2010-11-11,144.7,145.5,143.35,145.43,4752261,IBM
2010-11-12,144.59,145.77,143.55,143.74,4732937,IBM
2010-11-15,143.89,144.75,143.27,143.64,3828151,IBM
2010-11-16,142.93,143.38,141.18,142.24,6350519,IBM
2010-11-17,142.49,142.49,141.39,141.95,4787048,IBM
2010-11-18,143.04,144.99,142.75,144.36,4238874,IBM
2010-11-19,144.38,145.35,143.99,145.05,5015957,IBM
2010-11-22,144.0,145.43,143.56,145.39,3730686,IBM
2010-11-23,144.24,144.53,142.33,143.18,4573145,IBM
2010-11-24,143.95,146.44,143.82,145.81,4877219,IBM
2010-11-26,145.3,145.3,143.57,143.9,2081260,IBM
2010-11-29,143.53,143.67,141.5,142.89,5040206,IBM
2010-11-30,142.24,142.76,141.28,141.46,7676320,IBM
2010-12-01,143.61,145.13,143.51,144.41,6826974,IBM
2010-12-02,144.33,145.85,144.3,145.18,5375523,IBM
2010-12-03,144.25,145.68,144.25,145.38,3710884,IBM
2010-12-06,144.54,145.87,144.52,144.99,3321951,IBM
2010-12-07,146.02,146.3,143.87,144.02,4830430,IBM
2010-12-08,144.35,145.65,143.84,144.98,4962115,IBM
2010-12-09,145.94,145.94,143.52,144.3,4406114,IBM
2010-12-10,144.88,144.95,143.73,144.82,3503880,IBM
2010-12-13,145.14,145.4,144.21,144.28,4741876,IBM
2010-12-14,144.26,146.01,144.26,145.82,4804172,IBM
2010-12-15,145.13,145.72,144.31,144.72,4447397,IBM
2010-12-16,144.84,145.32,144.15,144.55,4178664,IBM
2010-12-17,144.69,145.5,144.4,145.0,10026946,IBM
2010-12-20,145.39,145.54,144.39,144.51,3994963,IBM
2010-12-21,144.99,145.99,144.33,145.74,3779240,IBM
2010-12-22,145.66,146.4,145.58,145.95,3388801,IBM
2010-12-23,145.89,146.33,145.33,145.89,2425301,IBM
2010-12-27,145.12,145.7,145.0,145.34,2314687,IBM
2010-12-28,145.31,146.15,145.06,145.71,2700968,IBM
2010-12-29,146.0,147.5,145.71,146.52,3662739,IBM
2010-12-30,146.36,147.11,146.25,146.67,3039004,IBM
2010-12-31,146.73,147.07,145.96,146.76,2969933,IBM
2011-01-03,147.21,148.2,147.14,147.48,4604911,IBM
2011-01-04,147.56,148.22,146.64,147.64,5060088,IBM
2011-01-05,147.34,147.48,146.73,147.05,4659195,IBM
2011-01-06,147.13,148.79,146.82,148.66,5032270,IBM
2011-01-07,148.79,148.86,146.94,147.93,4136379,IBM
2011-01-10,147.58,148.06,147.23,147.64,3633350,IBM
2011-01-11,148.2,148.35,146.75,147.28,4164771,IBM
2011-01-12,147.99,149.29,147.67,149.1,4091442,IBM
2011-01-13,149.24,149.29,148.25,148.82,3445785,IBM
2011-01-14,148.89,150.0,148.47,150.0,4546899,IBM
2011-01-18,149.82,151.46,149.38,150.65,9176829,IBM
2011-01-19,153.26,156.13,152.83,155.69,12143645,IBM
2011-01-20,154.53,155.96,154.45,155.8,7441447,IBM
2011-01-21,156.4,156.78,154.96,155.5,7009010,IBM
2011-01-24,155.42,159.79,155.33,159.63,7288661,IBM
2011-01-25,159.21,164.35,159.0,161.44,8262242,IBM
2011-01-26,161.67,161.9,160.42,161.04,5353895,IBM
2011-01-27,161.43,162.18,160.86,161.07,4879977,IBM
2011-01-28,161.05,161.92,158.67,159.21,6725708,IBM
2011-01-31,159.18,162.0,158.68,162.0,7197200,IBM
2011-02-01,162.11,163.94,162.0,163.56,5834162,IBM
2011-02-02,163.4,163.6,162.61,163.3,3904892,IBM
2011-02-03,163.16,164.2,162.81,163.53,4685095,IBM
2011-02-04,163.48,164.14,163.22,164.0,3755814,IBM
2011-02-07,164.08,164.99,164.02,164.82,4932599,IBM
2011-02-08,164.82,166.25,164.32,166.05,5615348,IBM
2011-02-09,165.62,165.97,164.1,164.65,4635303,IBM
2011-02-10,163.9,165.0,163.18,164.09,5737806,IBM
2011-02-11,163.98,165.01,163.31,163.85,5185697,IBM
2011-02-14,164.18,164.38,162.85,163.22,4131438,IBM
2011-02-15,162.89,163.57,162.52,162.84,3768703,IBM
2011-02-16,163.33,163.6,162.75,163.4,3221301,IBM
2011-02-17,163.3,164.67,162.85,164.24,3231171,IBM
2011-02-18,164.46,164.84,164.1,164.84,4245059,IBM
2011-02-22,163.57,164.26,161.78,161.95,5210857,IBM
2011-02-23,161.81,162.68,160.14,160.18,6001475,IBM
2011-02-24,159.63,161.27,159.03,160.77,5709476,IBM
2011-02-25,161.06,162.34,160.86,162.28,4522003,IBM
2011-02-28,162.36,162.99,161.24,161.88,4773936,IBM
2011-03-01,163.15,163.15,159.88,159.97,4383043,IBM
2011-03-02,159.43,161.11,159.41,160.16,3413127,IBM
2011-03-03,161.42,164.0,161.27,163.48,4065346,IBM
2011-03-04,163.4,164.31,160.65,161.83,4913666,IBM
2011-03-07,161.6,162.98,158.85,159.93,5318064,IBM
2011-03-08,159.7,163.43,159.21,162.28,5392122,IBM
2011-03-09,163.47,167.72,163.28,165.86,9084892,IBM
2011-03-10,164.64,164.67,161.38,162.02,7052811,IBM
2011-03-11,162.4,163.24,160.84,162.43,4271968,IBM
2011-03-14,161.16,161.98,160.09,161.39,4304870,IBM
2011-03-15,157.35,159.64,156.88,159.02,6485554,IBM
2011-03-16,156.52,156.98,151.71,153.0,12204867,IBM
2011-03-17,154.0,154.5,152.7,154.18,7378767,IBM
2011-03-18,156.5,156.95,154.32,155.89,11454323,IBM
2011-03-21,157.64,159.63,157.07,157.68,5784527,IBM
2011-03-22,158.56,158.61,157.52,158.0,4312353,IBM
2011-03-23,158.0,160.08,157.53,159.53,4783305,IBM
2011-03-24,160.23,160.71,158.84,160.04,5150081,IBM
2011-03-25,160.98,162.74,160.76,162.18,5351526,IBM
2011-03-28,161.54,162.58,161.12,161.37,3973680,IBM
2011-03-29,161.34,163.09,161.15,162.88,3460830,IBM
2011-03-30,163.55,163.99,163.02,163.6,3396852,IBM
2011-03-31,163.4,164.06,163.07,163.07,3862368,IBM
2011-04-01,163.7,164.42,163.04,164.27,4388206,IBM
2011-04-04,164.42,164.73,163.58,164.25,3226474,IBM
2011-04-05,163.81,164.7,163.62,163.99,3616188,IBM
2011-04-06,164.34,164.75,163.81,164.04,3776524,IBM
2011-04-07,164.1,164.55,163.28,164.38,3670064,IBM
2011-04-08,164.35,164.38,163.16,164.05,3326158,IBM
2011-04-11,163.44,164.0,163.11,163.95,4141248,IBM
2011-04-12,163.36,163.77,162.3,163.25,3863367,IBM
2011-04-13,163.97,164.93,163.66,163.95,4185429,IBM
2011-04-14,163.84,165.36,163.16,164.97,4702262,IBM
2011-04-15,165.0,166.34,164.87,166.21,5291077,IBM
2011-04-18,164.64,166.16,162.86,165.94,6164069,IBM
2011-04-19,165.71,166.38,164.44,165.4,6597435,IBM
2011-04-20,163.1,165.89,162.19,164.75,10901117,IBM
2011-04-21,165.63,168.45,164.86,168.28,6171786,IBM
2011-04-25,167.65,168.77,167.23,167.67,3584142,IBM
2011-04-26,167.99,169.2,167.4,168.49,7267376,IBM
2011-04-27,168.61,170.59,168.46,170.37,5299720,IBM
2011-04-28,169.99,171.38,169.7,170.78,5090377,IBM
2011-04-29,171.1,173.0,170.48,170.58,5588010,IBM
2011-05-02,172.11,173.54,171.49,172.15,5397951,IBM
2011-05-03,172.0,173.48,171.23,172.87,5009923,IBM
2011-05-04,172.36,172.62,169.59,170.62,6894585,IBM
2011-05-05,170.47,170.87,167.5,168.46,7338670,IBM
2011-05-06,169.03,170.15,168.24,168.89,4839438,IBM
2011-05-09,168.39,169.85,168.31,169.1,3591728,IBM
2011-05-10,169.25,170.9,169.22,170.38,4936698,IBM
2011-05-11,170.3,170.52,167.82,169.5,4665303,IBM
2011-05-12,169.65,172.77,168.65,172.24,5142809,IBM
