id,artist,name,popularity,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,label
429SFnLjQ1tVlpCZcSUObY,Leonardo Paul,Joy to the World,37,https://p.scdn.co/mp3-preview/ee1d1dd9503c6663e06b5cb560204d86d9cdafb3?cid=99f699c35c2d4667917d680d9134d27e,0.691,0.07,9.0,-22.566999999999997,1.0,0.0639,0.9540000000000001,0.852,0.113,0.418,87.05,audio_features,165862.0,4.0,holidays
5HiH2ZR4LixsbrPVvLr0iA,Kim Aspen,"O Come, All Ye Faithful (Guitar Version)",2,,0.479,0.20600000000000002,5.0,-15.235999999999999,1.0,0.039,0.9309999999999999,0.45899999999999996,0.11800000000000001,0.10099999999999999,99.65799999999999,audio_features,147450.0,4.0,holidays
44VwIHq6WVfV0YBSq8gN6F,Channing Spence,All I Want for Christmas Is You,38,https://p.scdn.co/mp3-preview/98581a5af2d98baca117dd60d37cea45f4d2913c?cid=99f699c35c2d4667917d680d9134d27e,0.7240000000000001,0.256,0.0,-12.762,1.0,0.040999999999999995,0.929,0.91,0.0972,0.171,115.064,audio_features,156717.0,4.0,holidays
2xgdBf1HwP2frbKncjEszh,Edward Wright,The Little Drummer Boy,38,https://p.scdn.co/mp3-preview/119b4bb08751c55b067e331ada527587c0ea9204?cid=99f699c35c2d4667917d680d9134d27e,0.49700000000000005,0.0646,2.0,-21.715,1.0,0.079,0.9620000000000001,0.941,0.105,0.129,111.814,audio_features,179760.0,4.0,holidays
2ijFTJ7XHAbD9sgcVfPy5w,Tom Ellenhag,The First Noel,40,https://p.scdn.co/mp3-preview/dbfde095159bc0aace987ccbc10e8041b6ee89ae?cid=99f699c35c2d4667917d680d9134d27e,0.742,0.151,2.0,-8.578,1.0,0.05,0.948,0.0832,0.109,0.392,78.686,audio_features,115292.0,3.0,holidays
64g4v0OJ7yjojZimg7YvNO,Dean Staffs,Winter Wonderland,36,https://p.scdn.co/mp3-preview/9cfcaebb98ed0df30276f72a5664a70c862fbd0d?cid=99f699c35c2d4667917d680d9134d27e,0.797,0.242,2.0,-11.292,1.0,0.0525,0.929,0.507,0.127,0.313,97.089,audio_features,102000.0,4.0,holidays
2nfYCR6dPzatUXFMZ0C768,Kelley Bern,Have Yourself a Merry Little Christmas,39,https://p.scdn.co/mp3-preview/c5e78c00776dc8aa4739ba6fb339b562f50b2ba8?cid=99f699c35c2d4667917d680d9134d27e,0.7040000000000001,0.0587,0.0,-18.679000000000002,1.0,0.0644,0.973,0.899,0.10800000000000001,0.17300000000000001,70.514,audio_features,135784.0,4.0,holidays
2QmioJZDhAFlfikjkrZyMF,Daniel Zeizz,Last Christmas,38,https://p.scdn.co/mp3-preview/b522006ae77e330415d7ddb8ba2d509cadad7a6e?cid=99f699c35c2d4667917d680d9134d27e,0.805,0.106,2.0,-20.249000000000002,1.0,0.0793,0.888,0.897,0.10800000000000001,0.196,84.06299999999999,audio_features,189671.0,4.0,holidays
3nx99QLuh9VCT7rI0pTTs0,C/O Michael,O Holy Night,38,https://p.scdn.co/mp3-preview/43a92c0ce48f8885c0a54a5980bd479d07c48d1d?cid=99f699c35c2d4667917d680d9134d27e,0.662,0.26,0.0,-10.522,1.0,0.0878,0.86,0.943,0.11599999999999999,0.446,151.786,audio_features,149186.0,3.0,holidays
6nXBOfjXQfU1LuNPNDSa2L,Thomas Goran,Jingle Bells,36,https://p.scdn.co/mp3-preview/fc1acbd323e68f023aea1fe5c4fa4c69382ea6fb?cid=99f699c35c2d4667917d680d9134d27e,0.682,0.213,5.0,-13.350999999999999,1.0,0.0496,0.982,0.9229999999999999,0.11599999999999999,0.431,133.355,audio_features,94000.0,4.0,holidays
0a9bBciURUoqdU43YqYxHZ,Steve Erquiaga,"God Rest You Merry, Gentlemen",38,https://p.scdn.co/mp3-preview/210904a3d18b1052521f714cc49623bbf17becf6?cid=99f699c35c2d4667917d680d9134d27e,0.311,0.0876,4.0,-26.486,0.0,0.0424,0.958,0.898,0.244,0.374,90.958,audio_features,196400.0,4.0,holidays
4VhASbTfw1zBh7kzMFtFAC,Liam Simon,Silent Night,38,https://p.scdn.co/mp3-preview/8df87c5aa82639ef48ec13dda2ce5812cab43b5e?cid=99f699c35c2d4667917d680d9134d27e,0.541,0.139,3.0,-19.747,1.0,0.0769,0.9640000000000001,0.956,0.11199999999999999,0.48200000000000004,61.717,audio_features,148634.0,3.0,holidays
12nyhPSvqh4RM5ybXIM866,Instrumental Songs Group,Away in a Manger,38,https://p.scdn.co/mp3-preview/e66d5588ca8fd8fbc5c434b6b0a6acdc75d72be2?cid=99f699c35c2d4667917d680d9134d27e,0.608,0.102,5.0,-14.844000000000001,1.0,0.0613,0.986,0.945,0.111,0.37200000000000005,86.49600000000001,audio_features,123220.0,4.0,holidays
6t68rLj181LJxc9uq8L9CK,Pamela Shay,It's the Most Wonderful Time of the Year,37,https://p.scdn.co/mp3-preview/715ed4d1ef014e0a5bba593f6a88c6b5ebbabbc4?cid=99f699c35c2d4667917d680d9134d27e,0.7909999999999999,0.14,0.0,-14.442,1.0,0.0886,0.937,0.624,0.135,0.207,145.143,audio_features,121329.0,3.0,holidays
1zo1WCdXM70TiBJHuyPdrK,Edward Wright,It's Beginning to Look a Lot Like Christmas,37,https://p.scdn.co/mp3-preview/a7cd6f74e255f3aba2d791b03bed97371a13805f?cid=99f699c35c2d4667917d680d9134d27e,0.65,0.11,2.0,-21.86,1.0,0.0648,0.972,0.917,0.0863,0.7859999999999999,113.75,audio_features,139333.0,4.0,holidays
0vKXJsBm2AVkeTdYRn1Gdp,Julyan Brynn,Hark! The Herald Angels Sing (Guitar Version),3,,0.7140000000000001,0.201,2.0,-9.74,1.0,0.0817,0.9520000000000001,0.8959999999999999,0.10300000000000001,0.209,74.18,audio_features,164903.0,4.0,holidays
3C8XP7qT206OMKCDeQqfcw,The O'Neill Brothers Group,Angels We Have Heard on High (Instrumental Version),38,https://p.scdn.co/mp3-preview/9c67f330ee9431525ae165059d8b6f6f73a8d3cd?cid=99f699c35c2d4667917d680d9134d27e,0.535,0.171,2.0,-14.917,1.0,0.047,0.865,0.59,0.179,0.21899999999999997,96.92299999999999,audio_features,203853.0,4.0,holidays
6guHpqyoGO0kV8bqkE61GD,Chris Goddard,We Wish You a Merry Christmas,36,https://p.scdn.co/mp3-preview/431556488b0efb431f18eb41bc2c84bdf09dff4f?cid=99f699c35c2d4667917d680d9134d27e,0.605,0.242,0.0,-18.972,1.0,0.0792,0.917,0.865,0.107,0.252,79.531,audio_features,62960.0,1.0,holidays
1bhNFAJ9oV7IR9cftCbQD8,Steve Erquiaga,The Christmas Song,40,https://p.scdn.co/mp3-preview/0f77346b030e109fda7ec710109742967a67f6b1?cid=99f699c35c2d4667917d680d9134d27e,0.39899999999999997,0.1,0.0,-21.421,1.0,0.0455,0.985,0.914,0.102,0.254,111.414,audio_features,184840.0,4.0,holidays
1poGqy9YVP0mfu7NUhryCU,William Wilson,Angels from the Realms of Glory,36,https://p.scdn.co/mp3-preview/6c1c7e743c506abc66006eaafea52894199388e0?cid=99f699c35c2d4667917d680d9134d27e,0.563,0.135,2.0,-18.679000000000002,1.0,0.0584,0.98,0.9309999999999999,0.11599999999999999,0.546,124.404,audio_features,71260.0,4.0,holidays
2w2pafEMaKxEmK2K3eZYEo,Matt Carlson,Home for the Holidays (Instrumental Version),37,https://p.scdn.co/mp3-preview/7c5bc09f5ac7a831ca27a53abcb4db630db3761a?cid=99f699c35c2d4667917d680d9134d27e,0.682,0.127,2.0,-15.445,0.0,0.0573,0.983,0.638,0.115,0.605,138.017,audio_features,157500.0,4.0,holidays
58nFp57WdGVDm5hXNtnfLW,US Two,Silent Night,39,https://p.scdn.co/mp3-preview/e1c334f3a7779fe2a49accf244e577eb81dd6d8a?cid=99f699c35c2d4667917d680d9134d27e,0.72,0.0768,9.0,-14.88,1.0,0.0559,0.972,0.8640000000000001,0.10400000000000001,0.162,80.09,audio_features,183685.0,3.0,holidays
7duessmSOJgCEBE9kNt7RZ,Joseph Sullinger,O Little Town of Bethlehem,37,https://p.scdn.co/mp3-preview/04319ac54b02d5baa9617d0f1532174155d3858a?cid=99f699c35c2d4667917d680d9134d27e,0.698,0.16399999999999998,0.0,-13.79,1.0,0.132,0.9159999999999999,0.478,0.0998,0.445,107.458,audio_features,76800.0,4.0,holidays
2sWZb9Ow3oy1kMstYNhfa4,Dean Staffs,Oh Tannenbaum,35,https://p.scdn.co/mp3-preview/215c93762501693b8ff6c673184e8136264b2256?cid=99f699c35c2d4667917d680d9134d27e,0.64,0.20800000000000002,2.0,-15.575999999999999,1.0,0.38,0.951,0.679,0.111,0.32299999999999995,122.365,audio_features,72000.0,4.0,holidays
4H1uUrPoIciE4QkV5XO3uN,David Snellbacher,Lo! How A Rose E' er Blooming,36,https://p.scdn.co/mp3-preview/c4a8fb3f9dacad5cd011b8913af14653d454e4a3?cid=99f699c35c2d4667917d680d9134d27e,0.731,0.0716,9.0,-16.905,1.0,0.452,0.914,0.84,0.111,0.48,97.76899999999999,audio_features,183814.0,4.0,holidays
70lL1qN68gyXEyjBqGSG4b,Liam Simon,Oh How Joyful,35,https://p.scdn.co/mp3-preview/8457f5b6539b36022fe76e80c71146980b88891f?cid=99f699c35c2d4667917d680d9134d27e,0.5670000000000001,0.132,0.0,-19.339000000000002,1.0,0.0595,0.981,0.922,0.11599999999999999,0.37799999999999995,135.97299999999998,audio_features,187104.0,4.0,holidays
2r1v0uJmuLHfKHMpGtzJTu,Edward Wright,Christmas Time is Here,36,https://p.scdn.co/mp3-preview/630742cc7ab43b498600bca83f0a6890d1c2d875?cid=99f699c35c2d4667917d680d9134d27e,0.618,0.0987,4.0,-19.762,0.0,0.171,0.98,0.902,0.111,0.0985,86.336,audio_features,118133.0,3.0,holidays
5MVMnlwJORk4OeBHAXqjj5,Julio Rigen,Silent Night,35,https://p.scdn.co/mp3-preview/dd648ccbd0f6a7c1262c23067b6477910e78526b?cid=99f699c35c2d4667917d680d9134d27e,0.361,0.0985,0.0,-20.407,1.0,0.06,0.981,0.787,0.11900000000000001,0.0401,192.422,audio_features,153451.0,3.0,holidays
7DS5ZlzSQ6XUCxZQt6uvRw,Olivier Dernier,Mary's Boy Child,35,https://p.scdn.co/mp3-preview/1e52c946d95ab7b2a123517169dad5cca0b7e1fc?cid=99f699c35c2d4667917d680d9134d27e,0.622,0.149,7.0,-12.435,1.0,0.0645,0.975,0.941,0.12,0.21899999999999997,99.305,audio_features,94500.0,4.0,holidays
6mImhg9wUsKUsimUqeS8z1,Miranda Boumedin,Happy Xmas (War Is Over),36,https://p.scdn.co/mp3-preview/ec3f621cd65d3eed4f9e203329bd2206246ca953?cid=99f699c35c2d4667917d680d9134d27e,0.794,0.0216,2.0,-23.779,1.0,0.0598,0.992,0.805,0.114,0.385,143.946,audio_features,153936.0,3.0,holidays
1vWVGELREX5WZKcjMNZaa6,Chris Richter,Feliz Navidad,36,https://p.scdn.co/mp3-preview/e6cb47bcf871d40fca89a11bd52f06e0e9a49d23?cid=99f699c35c2d4667917d680d9134d27e,0.469,0.282,2.0,-18.426,1.0,0.0577,0.867,0.934,0.11699999999999999,0.848,130.21,audio_features,149084.0,1.0,holidays
4xMeWrXp8otvk2uKnmo2jc,Richard Mollenbeck,My Grown Up Christmas List,36,https://p.scdn.co/mp3-preview/0c9e092ce7dbcd2b62d6ee924820dd63c655de0c?cid=99f699c35c2d4667917d680d9134d27e,0.797,0.131,2.0,-16.449,1.0,0.115,0.963,0.84,0.102,0.294,58.015,audio_features,179395.0,4.0,holidays
62WcsG8bXBKJPzKxBgDQ8n,Matt Carlson,Holly Jolly Christmas (Instrumental Version),36,https://p.scdn.co/mp3-preview/593f101b998b317eef7a758db2252150f4967faf?cid=99f699c35c2d4667917d680d9134d27e,0.645,0.132,0.0,-15.407,1.0,0.0978,0.9620000000000001,0.905,0.133,0.633,136.15,audio_features,140750.0,4.0,holidays
2LRzuinretZqxhD3wkvOp9,William Wilson,"Good Christian Men, Rejoice",35,https://p.scdn.co/mp3-preview/0eed54d1e24b1cfae39b7a73e719e80e53063a3a?cid=99f699c35c2d4667917d680d9134d27e,0.716,0.121,4.0,-15.828,1.0,0.0542,0.9840000000000001,0.8759999999999999,0.10400000000000001,0.5529999999999999,82.031,audio_features,93551.0,4.0,holidays
4TYBwJ5fGKnPqin8qozC8A,Chris Richter,I Wonder as I Wander,35,https://p.scdn.co/mp3-preview/4bb2cffab6d0d8b7bcdb62d1706fffcb7fa3c267?cid=99f699c35c2d4667917d680d9134d27e,0.5489999999999999,0.308,9.0,-17.605999999999998,0.0,0.0654,0.555,0.909,0.111,0.84,95.744,audio_features,64586.0,4.0,holidays
5SnfBCzQuFdVYnHDIl6csn,Julyan Brynn,O Come O Come Emmanuel (Guitar Version),2,,0.675,0.166,9.0,-12.585,0.0,0.0539,0.9740000000000001,0.938,0.127,0.375,82.723,audio_features,158270.0,4.0,holidays
4e37raAOz628uYyP41jW77,Unplugged,"Infant Holy, Infant Lowly",35,https://p.scdn.co/mp3-preview/27562d890b38b0be05aa6d95b9522d9f133a9951?cid=99f699c35c2d4667917d680d9134d27e,0.639,0.102,2.0,-16.48,1.0,0.0839,0.9520000000000001,0.941,0.11199999999999999,0.243,67.414,audio_features,162029.0,3.0,holidays
7susLniNFm7z1iRPIMZ4zD,Joseph Sullinger,Greensleeves (What Child is This?),37,https://p.scdn.co/mp3-preview/ef2669614c1a5bb0245412aa871929f79ade5fbb?cid=99f699c35c2d4667917d680d9134d27e,0.596,0.168,7.0,-12.335999999999999,1.0,0.0797,0.956,0.9209999999999999,0.10099999999999999,0.166,80.243,audio_features,139787.0,4.0,holidays
6eHFjWTZGrlk1anJrMQEqp,"Acoustic Guitar Songs,Classical Guitar Masters & Classical Christmas Music",Happy Holidays (Instrumental Version),36,https://p.scdn.co/mp3-preview/c27e085f716925f69cf79cfa4c2736979bb67760?cid=99f699c35c2d4667917d680d9134d27e,0.353,0.345,0.0,-9.869,1.0,0.035,0.8690000000000001,0.945,0.0862,0.629,149.658,audio_features,160977.0,4.0,holidays
4Zi5yvfxbyEugfualbdaIE,Marc Lezwijn,Let It Snow - Acoustic Comfort Guitar Solo,35,https://p.scdn.co/mp3-preview/43a433a809fa1dffef61788156f93a7e527d3cb4?cid=99f699c35c2d4667917d680d9134d27e,0.613,0.083,2.0,-21.703000000000003,1.0,0.0513,0.983,0.9179999999999999,0.109,0.201,108.66799999999999,audio_features,185891.0,4.0,holidays
0keP3g5YayJKSCpvWBFq8L,Rainer Mafra,"Rudolph, the Red Nosed Reindeer",36,https://p.scdn.co/mp3-preview/70cace6cecc1ac278cc24b18046ed610478d4e22?cid=99f699c35c2d4667917d680d9134d27e,0.578,0.21,9.0,-13.985,1.0,0.0513,0.915,0.675,0.0826,0.455,109.31,audio_features,142453.0,4.0,holidays
4yNTeRykWyZ1hWMdOe4Bte,William Chatterton Dix,"As With Gladness, Men of Old",35,https://p.scdn.co/mp3-preview/dbdb185228abc2227db7726d5694558a0f476a4c?cid=99f699c35c2d4667917d680d9134d27e,0.897,0.14800000000000002,1.0,-15.487,1.0,0.0831,0.938,0.74,0.0923,0.289,109.071,audio_features,203013.0,4.0,holidays
08YmAqEDTXRBoxYfkxqMYE,Manuel Boltano,Fairytale of New York,35,https://p.scdn.co/mp3-preview/aa3a0997c9ed1a93ef89b52d44612c19e9112af1?cid=99f699c35c2d4667917d680d9134d27e,0.5920000000000001,0.073,1.0,-14.860999999999999,1.0,0.0996,0.9790000000000001,0.935,0.111,0.429,169.563,audio_features,187916.0,3.0,holidays
2yYTQ6Jjz9lSIcytWrdbTq,Ernie Rissmann,In the Bleak Midwinter,35,https://p.scdn.co/mp3-preview/1031640ff9fb19c810aeb4b94cf640f5302ce9e0?cid=99f699c35c2d4667917d680d9134d27e,0.326,0.177,4.0,-21.406999999999996,1.0,0.0403,0.9079999999999999,0.89,0.111,0.501,96.78200000000001,audio_features,129107.0,4.0,holidays
2E58NGSvZRVE94PY8fpCHZ,David Snellbacher,Coventry Carol,35,https://p.scdn.co/mp3-preview/d3cc7e9a35635a7e7a07f8cc6477b6716c3de77f?cid=99f699c35c2d4667917d680d9134d27e,0.65,0.11599999999999999,4.0,-16.392,0.0,0.0437,0.9109999999999999,0.9159999999999999,0.11,0.5820000000000001,97.041,audio_features,206983.0,3.0,holidays
2z2V8OB5R8X6vnvc1qbTzZ,Charles Phalen,Carol of the Strings (Bells),35,https://p.scdn.co/mp3-preview/6181200e406a699092a20c644c03dab81de1bf34?cid=99f699c35c2d4667917d680d9134d27e,0.7490000000000001,0.122,7.0,-20.851999999999997,0.0,0.0602,0.9490000000000001,0.9359999999999999,0.10099999999999999,0.35700000000000004,120.00299999999999,audio_features,116821.0,3.0,holidays
3MboDieu1S5uxPQKHFpjyS,Kelley Bern,"Jesu, Joy of Man's Desiring",36,https://p.scdn.co/mp3-preview/08dd49d9edaeb335fd6ba97d4241f77e9fc4d25d?cid=99f699c35c2d4667917d680d9134d27e,0.594,0.212,0.0,-17.817999999999998,1.0,0.0889,0.9440000000000001,0.877,0.11800000000000001,0.664,97.829,audio_features,210338.0,4.0,holidays
1XQuEs30VUufnkgDgUcyDj,Chris Richter,Jingle Bell Rock,35,https://p.scdn.co/mp3-preview/52722dde65a079bf2d4ee29b30267d1e55fd0773?cid=99f699c35c2d4667917d680d9134d27e,0.527,0.217,7.0,-18.98,1.0,0.0586,0.7340000000000001,0.8,0.106,0.754,138.914,audio_features,128752.0,4.0,holidays
5EVvYH2ockerMq5ric8BT5,"Acoustic Guitar Songs,Classical Guitar Masters & Classical Christmas Music",The Chipmunk Song (Christmas Don't Be Late) [Instrumental Version],35,https://p.scdn.co/mp3-preview/78572f0164d0fb3a7a76be8b88bddb626cb01ad4?cid=99f699c35c2d4667917d680d9134d27e,0.528,0.281,8.0,-9.033999999999999,1.0,0.0381,0.914,0.922,0.113,0.614,149.438,audio_features,141944.0,3.0,holidays
5vmcQvYjAu3UwynqbqwlfB,Chris Goddard,Deck the Halls / Good King Wenceslas,35,https://p.scdn.co/mp3-preview/6c024992cd0652f0b349da5d08da6bfb6281d62d?cid=99f699c35c2d4667917d680d9134d27e,0.733,0.153,0.0,-16.518,1.0,0.0898,0.972,0.899,0.114,0.708,107.12100000000001,audio_features,131520.0,4.0,holidays
1e0CuobY5MyxB0bgoj1stt,"Acoustic Guitar Songs,Classical Guitar Masters & Classical Christmas Music",Merry Christmas Darling (Instrumental Version),36,https://p.scdn.co/mp3-preview/5ef4be88732514a8dad9ba9f58941212bccfd16f?cid=99f699c35c2d4667917d680d9134d27e,0.532,0.262,7.0,-9.35,1.0,0.0385,0.917,0.6990000000000001,0.16399999999999998,0.271,81.663,audio_features,186422.0,4.0,holidays
2gcvDiGbpfcJWXutp1Ntto,William Wilson,What Child Is This?,34,https://p.scdn.co/mp3-preview/1085a7d2de543174d7d8d03843429e90cd00f240?cid=99f699c35c2d4667917d680d9134d27e,0.479,0.0247,4.0,-21.688000000000002,0.0,0.0481,0.9940000000000001,0.9179999999999999,0.11,0.149,126.605,audio_features,114842.0,3.0,holidays
7CyEcDgxs2blfkeCQFTF7P,Leonardo Paul,Amazing Grace,34,https://p.scdn.co/mp3-preview/2cba49a7e1ccb42e4dc44823bf14503c39a952b1?cid=99f699c35c2d4667917d680d9134d27e,0.7190000000000001,0.0898,8.0,-16.594,1.0,0.114,0.966,0.8909999999999999,0.11,0.397,76.973,audio_features,163636.0,3.0,holidays
1J7aOlJ5HV7RDOAHzZEcMS,Paul Adams,Come All Ye Faithful,34,https://p.scdn.co/mp3-preview/be9521d3343ee581c8febfe109c9661f0a8c1424?cid=99f699c35c2d4667917d680d9134d27e,0.531,0.0255,2.0,-25.535,1.0,0.044000000000000004,0.958,0.872,0.0914,0.182,105.04700000000001,audio_features,215760.0,4.0,holidays
5NZasCNYJtdb4f7YkoaoeP,Jeff Wahl,We Three Kings,34,https://p.scdn.co/mp3-preview/62923fbe8c0d32b95a32d9f1dd4204125a970f8d?cid=99f699c35c2d4667917d680d9134d27e,0.525,0.129,4.0,-19.250999999999998,0.0,0.0574,0.9359999999999999,0.848,0.0978,0.526,115.91,audio_features,143747.0,4.0,holidays
1SAvJB3SuxnZteaz8HsO4u,The O'Neill Brothers Group,Silver Bells (Instrumental Version),35,https://p.scdn.co/mp3-preview/7794a4c2bf5b8d95e82191ccffa4719a78fe53d8?cid=99f699c35c2d4667917d680d9134d27e,0.349,0.168,1.0,-15.56,1.0,0.0458,0.91,0.9590000000000001,0.132,0.406,91.83200000000001,audio_features,160040.0,3.0,holidays
3VxWQ6apL2FIJXB1NI4zOx,Marc Lezwijn,White Christmas - Acoustic Comfort Guitar Solo,35,https://p.scdn.co/mp3-preview/5d5bef4a5ab91ea93d7fb1894062d64eb3f0bb1a?cid=99f699c35c2d4667917d680d9134d27e,0.491,0.0474,5.0,-23.399,1.0,0.0471,0.986,0.937,0.107,0.125,106.579,audio_features,187700.0,4.0,holidays
4QXYi1FykH0IS7EzSMiZjP,Al McCain,Auld Lang Syne,35,https://p.scdn.co/mp3-preview/050f15cfe7e962b763ea80b3ff5db5bdb1c140e3?cid=99f699c35c2d4667917d680d9134d27e,0.748,0.0726,7.0,-13.692,1.0,0.0705,0.8009999999999999,0.6559999999999999,0.11599999999999999,0.342,139.889,audio_features,140818.0,4.0,holidays
0SD5t32YWkTFMFOAig3dRG,The Holiday Horns,Deck The Halls,39,https://p.scdn.co/mp3-preview/13342001792aac8b4d3c0c620f10d6e8d1cc5c08?cid=99f699c35c2d4667917d680d9134d27e,0.72,0.48700000000000004,10.0,-10.187000000000001,1.0,0.0291,0.73,0.873,0.11599999999999999,0.6809999999999999,130.016,audio_features,202287.0,4.0,holidays
29FQ6xgwKNDioJpAem6ht3,Red Rudolph Band,Holly Jolly Christmas,38,https://p.scdn.co/mp3-preview/c42efad3cf707ce964f181f18ab1e0e0c76da64d?cid=99f699c35c2d4667917d680d9134d27e,0.647,0.271,9.0,-16.062,0.0,0.0349,0.9079999999999999,0.8759999999999999,0.113,0.34600000000000003,148.227,audio_features,167129.0,4.0,holidays
5VdY4wsrC9RHDKzUDSE3Vq,Jürgen Schlaug,Jingle Bells,54,https://p.scdn.co/mp3-preview/fcd02423016984fcc063fe2f0cec62041f403b89?cid=99f699c35c2d4667917d680d9134d27e,0.77,0.2,5.0,-16.750999999999998,0.0,0.044000000000000004,0.649,0.925,0.105,0.39799999999999996,95.741,audio_features,163861.0,4.0,holidays
2W85gSz7VFBUJzUTNtBmUF,Juras & Fogel,Ding Dong Merrily On High,53,https://p.scdn.co/mp3-preview/0e48a41828df649e9f73c95eb84a6941575030ef?cid=99f699c35c2d4667917d680d9134d27e,0.59,0.275,10.0,-19.122,1.0,0.0376,0.943,0.882,0.36200000000000004,0.579,139.981,audio_features,248000.0,4.0,holidays
1YPhU5WS3sHQTXKQMCYdRW,Beegie Adair,The Christmas Waltz,53,,0.535,0.275,5.0,-16.064,1.0,0.0394,0.7909999999999999,0.9520000000000001,0.0779,0.264,82.337,audio_features,166707.0,3.0,holidays
3C9YQp0it2R4rV1lp7p1n9,Dem Jazzophiliacs,Mary's Boy Child,37,https://p.scdn.co/mp3-preview/85f5308e5e18bf7f15036262e28800564c276247?cid=99f699c35c2d4667917d680d9134d27e,0.753,0.331,1.0,-11.651,1.0,0.0314,0.861,0.924,0.14400000000000002,0.512,120.06299999999999,audio_features,210932.0,4.0,holidays
0nRb93SrNeOFVhnEPqG2gr,Richard Smithfield,It's the Most Wonderful Time of the Year,53,https://p.scdn.co/mp3-preview/3fa45374b25ec0f3346bfdc4a8932b782b581eac?cid=99f699c35c2d4667917d680d9134d27e,0.628,0.285,8.0,-14.498,1.0,0.033,0.823,0.868,0.0972,0.7440000000000001,96.33200000000001,audio_features,301672.0,3.0,holidays
12OzqVIimK1bu3u7CdhKKu,Louis Brecker,Santa Claus Is Coming To Town,37,https://p.scdn.co/mp3-preview/86cea157fb9c5d1d579b673690c1cde8c933b7d1?cid=99f699c35c2d4667917d680d9134d27e,0.628,0.287,0.0,-12.210999999999999,1.0,0.0821,0.927,0.856,0.11699999999999999,0.36200000000000004,72.214,audio_features,185882.0,4.0,holidays
4pyrzorQFqC4m77fZUxbo0,Leif Shires,Here We Come A-Caroling,52,,0.609,0.252,0.0,-15.243,0.0,0.0377,0.9229999999999999,0.7879999999999999,0.0493,0.585,150.641,audio_features,184617.0,4.0,holidays
1aKyuXDRVwtovYgDV0RalE,Rudy Snow,Here Comes Santa Claus,52,https://p.scdn.co/mp3-preview/73dc40f9a8848c6ccbe299cef274f32783811d5a?cid=99f699c35c2d4667917d680d9134d27e,0.7120000000000001,0.19,5.0,-17.742,0.0,0.0408,0.963,0.863,0.10800000000000001,0.47200000000000003,79.225,audio_features,156879.0,4.0,holidays
4f7jfX8na4oknQOpnDqI7g,The Arthur P. Dahl Ensemble,Let It Snow! Let It Snow! Let It Snow!,52,https://p.scdn.co/mp3-preview/7456aed87353262d1d03ffcef4bcf804e049ede8?cid=99f699c35c2d4667917d680d9134d27e,0.59,0.263,10.0,-12.902999999999999,1.0,0.0373,0.968,0.14,0.141,0.479,120.35700000000001,audio_features,166000.0,4.0,holidays
0S9boHNOvuVyDIAHPhYgtv,Dem Jazzophiliacs,Frosty The Snowman,52,https://p.scdn.co/mp3-preview/faa29908f980f56499825731cae64b3ff2fa2ebc?cid=99f699c35c2d4667917d680d9134d27e,0.665,0.44,3.0,-12.2,1.0,0.0314,0.95,0.701,0.115,0.308,129.81,audio_features,172615.0,4.0,holidays
2iwY4jDAUyt9j50EjQt7yK,Christmas Jazz Trio,Do You Hear What I Hear,52,https://p.scdn.co/mp3-preview/e2d669cbc7eaf992c601e293676f7d0ceacc4adf?cid=99f699c35c2d4667917d680d9134d27e,0.674,0.125,5.0,-17.555,1.0,0.0448,0.932,0.9259999999999999,0.115,0.321,81.577,audio_features,124314.0,4.0,holidays
2zdQV5ZAr4lKpHK4dJCbKW,Holy Eve Trio,Blue Christmas,36,https://p.scdn.co/mp3-preview/cd95dbd2fc5e9ae0e5e3b51ec87c4c2ec2e652de?cid=99f699c35c2d4667917d680d9134d27e,0.618,0.0728,5.0,-22.105999999999998,1.0,0.0404,0.9259999999999999,0.93,0.126,0.29600000000000004,118.439,audio_features,176956.0,4.0,holidays
1OrnBUVAosImsEznK9vwyB,Juras & Fogel,Silent Night,51,https://p.scdn.co/mp3-preview/c0ed09354ac0a74c6787cdabc4ef4f692e3294a9?cid=99f699c35c2d4667917d680d9134d27e,0.604,0.27,0.0,-13.698,1.0,0.0378,0.75,0.872,0.114,0.256,142.719,audio_features,214000.0,3.0,holidays
5wcHHljUfrBxJh3Uk42u4m,Chad Lawson Trio,Angels We Have Heard on High,51,https://p.scdn.co/mp3-preview/d4158beb21d2aa165d6c2cc36cc7596734cacd4f?cid=99f699c35c2d4667917d680d9134d27e,0.585,0.221,2.0,-18.264,0.0,0.0513,0.9490000000000001,0.813,0.106,0.28300000000000003,36.97,audio_features,173520.0,4.0,holidays
7h6VExZMmFc9hoN09OTgMN,Kenny Newborn Quartet,We Three Kings,36,https://p.scdn.co/mp3-preview/2a46239e1d43cb5c23fd2ae49b2f6ba341ff1e97?cid=99f699c35c2d4667917d680d9134d27e,0.366,0.396,2.0,-10.755,0.0,0.0409,0.465,0.00041799999999999997,0.096,0.255,153.338,audio_features,212699.0,3.0,holidays
