case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
40,MAR,Morocco,1990,0,8.0429,0,1,0.13,6.026,1,0,0,no_crisis
40,MAR,Morocco,1991,0,8.1499,0,0,0,8.991,1,0,0,no_crisis
40,MAR,Morocco,1992,0,9.0487,0,0,0,5.74,1,0,0,no_crisis
40,MAR,Morocco,1993,0,9.6512,0,0,0,5.183,1,0,0,no_crisis
40,MAR,Morocco,1994,0,8.9596,0,0,0,5.142,1,0,0,no_crisis
40,MAR,Morocco,1995,0,8.4689,0,0,0,6.124,1,0,0,no_crisis
40,MAR,Morocco,1996,0,8.7995,0,0,0,2.987,1,0,0,no_crisis
40,MAR,Morocco,1997,0,9.7141,0,0,0,1.041,1,0,0,no_crisis
40,MAR,Morocco,1998,0,9.2551,0,0,0,2.745,1,0,0,no_crisis
40,MAR,Morocco,1999,0,10.087,0,0,0,0.69,1,0,0,no_crisis
40,MAR,Morocco,2000,0,10.619,0,0,0,1.923,1,0,0,no_crisis
40,MAR,Morocco,2001,0,11.56,0,0,0,0.613,1,0,0,no_crisis
40,MAR,Morocco,2002,0,10.167,0,0,0,2.779,1,0,0,no_crisis
40,MAR,Morocco,2003,0,8.7499,0,0,0,1.163,1,0,0,no_crisis
40,MAR,Morocco,2004,0,8.2177,0,0,0,1.493,1,0,0,no_crisis
40,MAR,Morocco,2005,0,9.2494,0,0,0,0.983,1,0,0,no_crisis
40,MAR,Morocco,2006,0,8.4566,0,0,0,3.285,1,0,0,no_crisis
40,MAR,Morocco,2007,0,7.7132,0,0,0,2.036,1,0,0,no_crisis
40,MAR,Morocco,2008,0,8.0982,0,0,0,3.891,1,0,0,no_crisis
40,MAR,Morocco,2009,0,7.8601,0,0,0,0.972,1,0,0,no_crisis
40,MAR,Morocco,2010,0,8.3569,0,0,0,0.994,1,0,0,no_crisis
40,MAR,Morocco,2011,0,8.5772,0,0,0,0.907,1,0,0,no_crisis
40,MAR,Morocco,2012,0,8.4335,0,0,0,1.287,1,0,0,no_crisis
40,MAR,Morocco,2013,0,8.15,0,0,0,1.881,1,0,0,no_crisis
40,MAR,Morocco,2014,0,8.82,0,0,0,0.443,1,0,0,no_crisis
45,NGA,Nigeria,1954,0,0,0,0,0,3.10291645,0,0,0,no_crisis
45,NGA,Nigeria,1955,0,0,0,0,0,6.173562277,0,0,0,no_crisis
45,NGA,Nigeria,1956,0,0,0,0,0,6.862909067,0,0,0,no_crisis
45,NGA,Nigeria,1957,0,0,0,0,0,1.546396847,0,0,0,no_crisis
45,NGA,Nigeria,1958,0,0,0,0,0,-3.399990138,0,0,0,no_crisis
45,NGA,Nigeria,1959,0,0,0,0,0,4.707596881,0,0,0,no_crisis
45,NGA,Nigeria,1960,0,0,0,0,0,4.325727898,1,0,0,no_crisis
45,NGA,Nigeria,1961,0,0,0,0,0,6.217386806,1,0,0,no_crisis
45,NGA,Nigeria,1962,0,0,0,0,0,2.911602856,1,0,0,no_crisis
45,NGA,Nigeria,1963,0,0,0,0,0,-1.028492383,1,0,0,no_crisis
45,NGA,Nigeria,1964,0,0,0,0,0,0.938030761,1,0,0,no_crisis
45,NGA,Nigeria,1965,0,0,0,0,0,4.601492449,1,0,0,no_crisis
45,NGA,Nigeria,1966,0,0,0,0,0,8.140460297,1,0,0,no_crisis
45,NGA,Nigeria,1967,0,0,0,0,0,-4.55304656,1,0,0,no_crisis
45,NGA,Nigeria,1968,0,0,0,0,0,2.733415482,1,0,0,no_crisis
45,NGA,Nigeria,1969,0,0,0,0,0,11.00320434,1,0,0,no_crisis
45,NGA,Nigeria,1970,0,0,0,0,0,13.41347233,1,0,0,no_crisis
45,NGA,Nigeria,1971,0,0,0,0,0,15.47842436,1,0,0,no_crisis
45,NGA,Nigeria,1972,0,0,0,0,0,-0.008248214,1,0,0,no_crisis
45,NGA,Nigeria,1973,0,0.657894999,0,0,0,11.67346946,1,1,0,no_crisis
45,NGA,Nigeria,1974,0,0.616218881,0,0,0,11.25943742,1,0,0,no_crisis
45,NGA,Nigeria,1975,0,0.614665929,0,0,0,38.50391131,1,0,1,no_crisis
45,NGA,Nigeria,1976,0,0.631074088,0,0,0,18.33643443,1,0,0,no_crisis
45,NGA,Nigeria,1977,0,0.651380928,0,0,0,22.3551061,1,0,1,no_crisis
45,NGA,Nigeria,1978,0,0.64808814,0,0,0,15.78133117,1,0,0,no_crisis
45,NGA,Nigeria,1979,0,0.570613409,0,0,0,10.06822352,1,0,0,no_crisis
45,NGA,Nigeria,1980,0,0.544454729,0,0,0,9.97,1,0,0,no_crisis
45,NGA,Nigeria,1981,0,0.636902109,0,0,0,20.555,1,1,0,no_crisis
45,NGA,Nigeria,1982,0,0.670241287,0,0,0,5.882,1,0,1,no_crisis
45,NGA,Nigeria,1983,0,0.748559024,0,0,0,22.222,1,0,0,no_crisis
45,NGA,Nigeria,1984,0,0.808276754,0,0,0,40.909,1,0,1,no_crisis
45,NGA,Nigeria,1985,0,0.99960016,0,0,0,3.226,1,1,1,no_crisis
45,NGA,Nigeria,1986,0,3.316749585,0,0,0,6.25,1,1,0,no_crisis
45,NGA,Nigeria,1987,0,4.140786749,0,1,0,11.765,1,1,0,no_crisis
45,NGA,Nigeria,1988,0,5.353319058,0,1,0,34.211,1,1,0,no_crisis
45,NGA,Nigeria,1989,0,7.651109411,0,1,0,49.02,1,1,1,no_crisis
45,NGA,Nigeria,1990,0,9.00090009,0,1,0,7.895,1,1,1,no_crisis
45,NGA,Nigeria,1992,1,19.64636542,0,1,0,44.565,1,1,0,crisis
45,NGA,Nigeria,1993,1,21.88183807,0,1,0,57.143,1,0,1,crisis
45,NGA,Nigeria,1994,1,21.99736032,0,1,0,57.416,1,0,1,crisis
45,NGA,Nigeria,1995,1,21.88662727,0,0,0,72.729,1,0,1,crisis
45,NGA,Nigeria,1996,0,21.8861,0,0,0,29.292,1,0,1,no_crisis
45,NGA,Nigeria,1997,0,21.886,0,0,0,10.673,1,0,1,crisis
45,NGA,Nigeria,1998,0,21.886,0,0,0,7.862,1,0,0,no_crisis
45,NGA,Nigeria,1999,0,97.95,0,0,0,6.618,1,1,0,no_crisis
45,NGA,Nigeria,2000,0,109.55,0,0,0,6.938,1,0,0,no_crisis
45,NGA,Nigeria,2001,0,112.95,0,0,0,18.869,1,0,0,no_crisis
45,NGA,Nigeria,2002,0,126.4,0,0,0,12.883,1,0,0,no_crisis
45,NGA,Nigeria,2003,0,136.5,0,0,0,14.033,1,0,0,no_crisis
45,NGA,Nigeria,2004,0,132.35,0,1,0,15.001,1,0,0,no_crisis
45,NGA,Nigeria,2005,0,129,0,1,0,17.856,1,0,0,no_crisis
45,NGA,Nigeria,2006,0,128.27,0,0,0,8.218,1,0,0,no_crisis
45,NGA,Nigeria,2007,0,117.968,0,0,0,5.413,1,0,0,no_crisis
45,NGA,Nigeria,2008,0,132.5625,0,0,0,11.581,1,0,0,no_crisis
45,NGA,Nigeria,2009,1,149.581,0,0,0,12.543,1,0,0,crisis
45,NGA,Nigeria,2010,1,150.6617,0,0,0,13.72,1,0,0,crisis
45,NGA,Nigeria,2011,1,158.267,0,0,0,10.841,1,0,0,crisis
45,NGA,Nigeria,2012,1,155.27,0,0,0,12.225,1,0,0,crisis
45,NGA,Nigeria,2013,1,155.2,0,0,0,8.495,1,0,0,crisis
45,NGA,Nigeria,2014,1,155.25,0,0,0,8.048,1,0,0,crisis
56,ZAF,South Africa,1900,0,0.2061,0,0,0,4.109589041,0,0,0,no_crisis
56,ZAF,South Africa,1901,0,0.2045,0,0,0,9.204368175,0,0,0,no_crisis
56,ZAF,South Africa,1902,0,0.2049,0,0,0,2.414285714,0,0,0,no_crisis
56,ZAF,South Africa,1903,0,0.2047,0,0,0,-8.236853118,0,0,0,no_crisis
56,ZAF,South Africa,1904,0,0.20455,0,0,0,-5.130348864,0,0,0,no_crisis
56,ZAF,South Africa,1905,0,0.20485,0,0,0,-6.753725365,0,0,0,no_crisis
56,ZAF,South Africa,1906,0,0.2053,0,0,0,-7.251482086,0,0,0,no_crisis
56,ZAF,South Africa,1907,0,0.20405,0,0,0,-1.556276054,0,0,0,no_crisis
56,ZAF,South Africa,1908,0,0.2052,0,0,0,-1.590288887,0,0,0,no_crisis
56,ZAF,South Africa,1909,0,0.2049,0,0,0,4.838401224,0,0,0,no_crisis
56,ZAF,South Africa,1910,0,0.2048,0,0,0,15.38672018,1,0,0,no_crisis
56,ZAF,South Africa,1911,0,0.2051,0,0,0,3.999683819,1,0,0,no_crisis
56,ZAF,South Africa,1912,0,0.20485,0,0,0,2.561374173,1,0,0,no_crisis
56,ZAF,South Africa,1913,0,0.20485,0,0,0,1.252408478,1,0,0,no_crisis
56,ZAF,South Africa,1914,0,0.18925,0,0,0,1.236917222,1,0,0,no_crisis
56,ZAF,South Africa,1915,0,0.2063,0,0,0,4.87275882,1,0,0,no_crisis
56,ZAF,South Africa,1916,0,0.20965,0,0,0,5.81828209,1,0,0,no_crisis
56,ZAF,South Africa,1917,0,0.20985,0,0,0,9.889250814,1,0,0,no_crisis
56,ZAF,South Africa,1918,0,0.2098,0,0,0,7.001422812,1,0,0,no_crisis
56,ZAF,South Africa,1919,0,0.20985,0,0,0,0.93079949,1,0,0,no_crisis
56,ZAF,South Africa,1920,0,0.2532,0,0,0,35.18691332,1,0,1,no_crisis
56,ZAF,South Africa,1921,0,0.2406,0,0,0,-18.07365899,1,0,0,no_crisis
56,ZAF,South Africa,1922,0,0.21695,0,0,0,-3.95519429,1,0,0,no_crisis
56,ZAF,South Africa,1923,0,0.21295,0,0,0,0.758592218,1,0,0,no_crisis
56,ZAF,South Africa,1924,0,0.21295,0,0,0,0,1,0,0,no_crisis
56,ZAF,South Africa,1925,0,0.20575,0,0,0,-1.505761844,1,0,0,no_crisis
56,ZAF,South Africa,1926,0,0.2056,0,0,0,-1.523581717,1,0,0,no_crisis
56,ZAF,South Africa,1927,0,0.2065,0,0,0,2.323371,1,0,0,no_crisis
56,ZAF,South Africa,1928,0,0.2065,0,0,0,-0.758592218,1,0,0,no_crisis
56,ZAF,South Africa,1929,0,0.2065,0,0,0,-1.523581717,1,0,0,no_crisis
56,ZAF,South Africa,1930,0,0.2065,0,0,0,-2.328651389,1,0,0,no_crisis
56,ZAF,South Africa,1931,0,0.2065,0,0,0,-3.968211061,1,0,0,no_crisis
56,ZAF,South Africa,1932,0,0.2084,0,0,0,-5.432640883,1,0,0,no_crisis
56,ZAF,South Africa,1933,0,0.19635,0,0,0,2.39909513,1,1,0,no_crisis
56,ZAF,South Africa,1934,0,0.1963,0,0,0,-1.453403872,1,0,0,no_crisis
56,ZAF,South Africa,1935,0,0.20385,0,0,0,-0.44835113,1,0,0,no_crisis
56,ZAF,South Africa,1936,0,0.2008,0,0,0,0.906666667,1,0,0,no_crisis
56,ZAF,South Africa,1937,0,0.202,0,0,0,5.63777308,1,0,0,no_crisis
56,ZAF,South Africa,1938,0,0.2012,0,0,0,-0.32243718,1,0,0,no_crisis
56,ZAF,South Africa,1939,0,0.21565,0,0,0,0.858895706,1,0,0,no_crisis
56,ZAF,South Africa,1940,0,0.25125,0,0,0,3.926122539,1,1,0,no_crisis
56,ZAF,South Africa,1941,0,0.25125,0,0,0,6.02851974,1,0,0,no_crisis
56,ZAF,South Africa,1942,0,0.25125,0,0,0,8.671651528,1,0,0,no_crisis
56,ZAF,South Africa,1943,0,0.25125,0,0,0,4.964211498,1,0,0,no_crisis
56,ZAF,South Africa,1944,0,0.25125,0,0,0,3.884733832,1,0,0,no_crisis
56,ZAF,South Africa,1945,0,0.2497,0,0,0,0.762291958,1,0,0,no_crisis
56,ZAF,South Africa,1946,0,0.2497,0,0,0,6.060606061,1,0,0,no_crisis
56,ZAF,South Africa,1947,0,0.3077,0,0,0,4.287695661,1,0,0,no_crisis
56,ZAF,South Africa,1948,0,0.28985,0,0,0,6.847285025,1,0,0,no_crisis
56,ZAF,South Africa,1949,0,0.31745,0,0,0,2.564102564,1,0,0,no_crisis
56,ZAF,South Africa,1950,0,0.35715,0,0,0,6.875866852,1,1,0,no_crisis
56,ZAF,South Africa,1951,0,0.35715,0,0,0,7.653375726,1,0,0,no_crisis
56,ZAF,South Africa,1952,0,0.35715,0,0,0,6.609004882,1,0,0,no_crisis
56,ZAF,South Africa,1953,0,0.35715,0,0,0,0.777385159,1,0,0,no_crisis
56,ZAF,South Africa,1954,0,0.35715,0,0,0,3.8457223,1,0,0,no_crisis
56,ZAF,South Africa,1955,0,0.35715,0,0,0,1.699035682,1,0,0,no_crisis
56,ZAF,South Africa,1956,0,0.35715,0,0,0,1.888446215,1,0,0,no_crisis
56,ZAF,South Africa,1957,0,0.3568,0,0,0,3.263731394,1,0,0,no_crisis
56,ZAF,South Africa,1958,0,0.3554,0,0,0,3.160578598,1,0,0,no_crisis
56,ZAF,South Africa,1959,0,0.35555,0,0,0,0.785513275,1,0,0,no_crisis
56,ZAF,South Africa,1960,0,0.3557,0,0,0,1.583062206,1,0,0,no_crisis
56,ZAF,South Africa,1961,0,0.3557,0,0,0,2.079449304,1,0,0,no_crisis
56,ZAF,South Africa,1962,0,0.3557,0,0,0,1.325278636,1,0,0,no_crisis
56,ZAF,South Africa,1963,0,0.3573,0,0,0,1.005222535,1,0,0,no_crisis
56,ZAF,South Africa,1964,0,0.3576,0,0,0,4.141937863,1,0,0,no_crisis
56,ZAF,South Africa,1965,0,0.3571,0,0,0,3.489437844,1,0,0,no_crisis
56,ZAF,South Africa,1966,0,0.3571,0,0,0,3.638360819,1,0,0,no_crisis
56,ZAF,South Africa,1967,0,0.7093,0,0,0,2.151507653,1,2,0,no_crisis
56,ZAF,South Africa,1968,0,0.7119,0,0,0,3.045535464,1,0,0,no_crisis
56,ZAF,South Africa,1969,0,0.7149,0,0,0,3.812391596,1,0,0,no_crisis
56,ZAF,South Africa,1970,0,0.7131,0,0,0,4.882526907,1,0,0,no_crisis
56,ZAF,South Africa,1971,0,0.696,0,0,0,6.705448811,1,0,0,no_crisis
56,ZAF,South Africa,1972,0,0.7394,0,0,0,8.431511329,1,0,0,no_crisis
56,ZAF,South Africa,1973,0,0.6667,0,0,0,10.76861601,1,0,0,no_crisis
56,ZAF,South Africa,1974,0,0.6678,0,0,0,13.81223876,1,0,0,no_crisis
56,ZAF,South Africa,1975,0,0.6725,0,0,0,11.25107466,1,0,0,no_crisis
56,ZAF,South Africa,1976,0,0.8673,0,0,0,11.31771632,1,0,0,no_crisis
56,ZAF,South Africa,1977,0,0.8681,0,0,0,10.21066965,1,0,0,crisis
56,ZAF,South Africa,1978,0,0.8684,0,0,0,12.23442663,1,0,0,crisis
56,ZAF,South Africa,1979,0,0.8244,0,0,0,13.89287442,1,0,0,no_crisis
56,ZAF,South Africa,1980,0,0.745378653,0,0,0,14.236,1,0,0,no_crisis
56,ZAF,South Africa,1981,0,0.956571648,0,0,0,15.741,1,1,0,no_crisis
56,ZAF,South Africa,1982,0,1.076310408,0,0,0,14.4,1,0,0,no_crisis
56,ZAF,South Africa,1983,0,1.221896383,0,0,0,12.587,1,0,0,no_crisis
56,ZAF,South Africa,1984,0,1.984914649,0,0,0,11.18,1,1,0,no_crisis
56,ZAF,South Africa,1985,0,2.557544764,0,1,0.36,16.201,1,1,0,no_crisis
56,ZAF,South Africa,1986,0,2.183406114,0,1,0.36,18.75,1,0,0,no_crisis
56,ZAF,South Africa,1987,0,1.929943067,0,1,0.36,16.194,1,0,0,no_crisis
56,ZAF,South Africa,1988,0,2.377725468,0,0,0,12.892,1,1,0,no_crisis
56,ZAF,South Africa,1989,0,2.536011361,0,1,0.36,14.506,1,0,0,crisis
56,ZAF,South Africa,1990,0,2.562525625,0,0,0,14.286,1,0,0,no_crisis
56,ZAF,South Africa,1991,0,2.743032697,0,0,0,15.566,1,0,0,no_crisis
56,ZAF,South Africa,1992,0,3.053,0,0,0,13.673,1,0,0,no_crisis
56,ZAF,South Africa,1993,0,3.3975,0,1,0.36,9.874,1,0,0,no_crisis
56,ZAF,South Africa,1994,0,3.5435,0,0,0,8.824,1,0,0,no_crisis
56,ZAF,South Africa,1995,0,3.6475,0,0,0,8.709,1,0,0,no_crisis
56,ZAF,South Africa,1996,0,4.6825,0,0,0,7.32,1,1,0,no_crisis
56,ZAF,South Africa,1997,0,4.8675,0,0,0,8.623,1,0,0,no_crisis
56,ZAF,South Africa,1998,0,5.86,0,0,0,6.872,1,1,0,no_crisis
56,ZAF,South Africa,1999,0,6.1545,0,0,0,5.211,1,0,0,no_crisis
56,ZAF,South Africa,2000,0,7.5685,0,0,0,5.374,1,1,0,no_crisis
56,ZAF,South Africa,2001,0,12.1265,0,0,0,5.7,1,1,0,no_crisis
56,ZAF,South Africa,2002,0,8.64,0,0,0,9.177,1,0,0,no_crisis
56,ZAF,South Africa,2003,0,6.64,0,0,0,5.806,1,0,0,no_crisis
56,ZAF,South Africa,2004,0,5.63,0,0,0,1.392,1,0,0,no_crisis
56,ZAF,South Africa,2005,0,6.325,0,0,0,3.393,1,0,0,no_crisis
56,ZAF,South Africa,2006,0,6.97,0,0,0,4.688,1,0,0,no_crisis
56,ZAF,South Africa,2007,0,6.81,0,0,0,7.09,1,0,0,no_crisis
56,ZAF,South Africa,2008,0,9.305,0,0,0,11.536,1,1,0,no_crisis
56,ZAF,South Africa,2009,0,7.38,0,0,0,7.13,1,0,0,no_crisis
56,ZAF,South Africa,2010,0,6.6316,0,0,0,4.257,1,0,0,no_crisis
56,ZAF,South Africa,2011,0,8.1429,0,0,0,5,1,1,0,no_crisis
56,ZAF,South Africa,2012,0,8.50115,0,0,0,5.654,1,0,0,no_crisis
56,ZAF,South Africa,2013,0,10.48985,0,0,0,5.752,1,1,0,no_crisis
63,TUN,Tunisia,1940,0,49.189,0,0,0,22.01300157,0,0,1,no_crisis
63,TUN,Tunisia,1941,0,44.937,0,0,0,24.58203197,0,0,1,no_crisis
63,TUN,Tunisia,1942,0,129.831,0,0,0,24.99631323,0,0,1,no_crisis
63,TUN,Tunisia,1943,0,50,0,0,0,72.10948561,0,0,1,no_crisis
63,TUN,Tunisia,1944,0,55.355,0,0,0,37.61310666,0,1,1,no_crisis
63,TUN,Tunisia,1945,0,55.191,0,0,0,13.77833126,0,0,0,no_crisis
63,TUN,Tunisia,1946,0,119.3,0,0,0,49.61253886,0,1,1,no_crisis
63,TUN,Tunisia,1947,0,119.3,0,0,0,67.09975712,0,0,1,no_crisis
63,TUN,Tunisia,1948,0,119.3,0,0,0,69.14172635,0,0,1,no_crisis
63,TUN,Tunisia,1949,0,214.34,0,0,0,4.156960191,0,1,0,no_crisis
63,TUN,Tunisia,1950,0,349.5,0,0,0,3.502982107,0,1,0,no_crisis
63,TUN,Tunisia,1951,0,349.5,0,0,0,15.03591871,0,0,0,no_crisis
63,TUN,Tunisia,1952,0,349.5,0,0,0,7.006177993,0,0,0,no_crisis
63,TUN,Tunisia,1953,0,349.5,0,0,0,-0.595293824,0,0,0,no_crisis
63,TUN,Tunisia,1954,0,349.5,0,0,0,4.192011553,0,0,0,no_crisis
63,TUN,Tunisia,1955,0,349.5,0,0,0,0,0,0,0,no_crisis
63,TUN,Tunisia,1956,0,349.5,0,1,0.06,4.807532957,1,0,0,no_crisis
63,TUN,Tunisia,1957,0,350,0,0,0,5.504844321,1,0,0,no_crisis
63,TUN,Tunisia,1958,0,0.4197,0,1,0.06,5.216941093,1,2,0,no_crisis
63,TUN,Tunisia,1959,0,0.42,0,0,0,-8.264216667,1,0,0,no_crisis
63,TUN,Tunisia,1960,0,0.42,0,0,0,1.801884462,1,0,0,no_crisis
63,TUN,Tunisia,1961,0,0.42,0,0,0,-1.769991264,1,0,0,no_crisis
63,TUN,Tunisia,1962,0,0.42,0,0,0,5.78395737,1,0,0,no_crisis
63,TUN,Tunisia,1963,0,0.42,0,1,0.06,0.970776621,1,0,0,no_crisis
63,TUN,Tunisia,1964,0,0.42,0,0,0,5.939573494,1,0,0,no_crisis
63,TUN,Tunisia,1965,0,0.52,0,0,0,5.549985502,1,1,0,no_crisis
63,TUN,Tunisia,1966,0,0.52,0,0,0,4.536102074,1,0,0,no_crisis
63,TUN,Tunisia,1967,0,0.52,0,0,0,2.843700217,1,0,0,no_crisis
63,TUN,Tunisia,1968,0,0.52,0,0,0,2.498763969,1,0,0,no_crisis
63,TUN,Tunisia,1969,0,0.52,0,0,0,2.804694188,1,0,0,no_crisis
63,TUN,Tunisia,1970,0,0.52,0,0,0,1.562639485,1,0,0,no_crisis
63,TUN,Tunisia,1971,0,0.48,0,0,0,4.253194018,1,0,0,no_crisis
63,TUN,Tunisia,1972,0,0.475,0,0,0,2.715966924,1,0,0,no_crisis
63,TUN,Tunisia,1973,0,0.3865,0,0,0,5.784875818,1,0,0,no_crisis
63,TUN,Tunisia,1974,0,0.425,0,0,0,4.685641394,1,1,0,no_crisis
63,TUN,Tunisia,1975,0,0.4712,0,0,0,10.05684308,1,0,0,no_crisis
63,TUN,Tunisia,1976,0,0.5587,0,0,0,3.293128476,1,0,0,no_crisis
63,TUN,Tunisia,1977,0,0.4275,0,0,0,8.19487405,1,0,0,no_crisis
63,TUN,Tunisia,1978,0,0.46,0,0,0,4.63026082,1,1,0,no_crisis
63,TUN,Tunisia,1979,0,0.405,0,1,0.06,8.557119849,1,0,0,no_crisis
63,TUN,Tunisia,1980,0,0.418699999,0,1,0.06,10.011,1,0,0,no_crisis
63,TUN,Tunisia,1981,0,0.515649999,0,1,0.06,8.903,1,0,0,no_crisis
63,TUN,Tunisia,1982,0,0.615749999,0,1,0.06,13.673,1,0,0,no_crisis
63,TUN,Tunisia,1983,0,0.7271,0,0,0,8.972,1,0,0,no_crisis
63,TUN,Tunisia,1984,0,0.8666,0,0,0,8.596,1,0,0,no_crisis
63,TUN,Tunisia,1985,0,0.75695,0,0,0,7.551,1,0,0,no_crisis
63,TUN,Tunisia,1986,0,0.8402,0,0,0,6.159,1,1,0,no_crisis
63,TUN,Tunisia,1987,0,0.77785,0,0,0,8.224,1,0,0,no_crisis
63,TUN,Tunisia,1988,0,0.89845,0,0,0,7.156,1,0,0,no_crisis
63,TUN,Tunisia,1989,0,0.9046,0,0,0,7.722,1,0,0,no_crisis
63,TUN,Tunisia,1990,0,0.83675,0,0,0,6.502,1,0,0,no_crisis
63,TUN,Tunisia,1991,1,0.8645,0,0,0,7.693,1,0,0,crisis
63,TUN,Tunisia,1992,1,0.95065,0,0,0,5.518,1,0,0,crisis
63,TUN,Tunisia,1993,1,1.0466,0,0,0,4.04,1,0,0,crisis
63,TUN,Tunisia,1994,1,0.9912,0,0,0,5.423,1,0,0,crisis
63,TUN,Tunisia,1995,1,0.9508,0,0,0,6.232,1,0,0,crisis
63,TUN,Tunisia,1996,0,0.9985,0,0,0,3.733,1,0,0,no_crisis
63,TUN,Tunisia,1997,0,1.1475,0,0,0,3.599,1,0,0,no_crisis
63,TUN,Tunisia,1998,0,1.101,0,0,0,3.102,1,0,0,no_crisis
63,TUN,Tunisia,1999,0,1.2525,0,0,0,2.768,1,0,0,no_crisis
63,TUN,Tunisia,2000,0,1.3853,0,0,0,2.77,1,0,0,no_crisis
63,TUN,Tunisia,2001,0,1.4683,0,0,0,1.987,1,0,0,no_crisis
63,TUN,Tunisia,2002,0,1.3341,0,0,0,2.706,1,0,0,no_crisis
63,TUN,Tunisia,2003,0,1.2083,0,0,0,2.724,1,0,0,no_crisis
63,TUN,Tunisia,2004,0,1.1994,0,0,0,3.621,1,0,0,no_crisis
63,TUN,Tunisia,2005,0,1.3634,0,0,0,1.444,1,0,0,no_crisis
63,TUN,Tunisia,2006,0,1.2971,0,0,0,4.143,1,0,0,no_crisis
63,TUN,Tunisia,2007,0,1.2207,0,0,0,3.438,1,0,0,no_crisis
63,TUN,Tunisia,2008,0,1.3099,0,0,0,4.913,1,0,0,no_crisis
63,TUN,Tunisia,2009,0,1.3173,0,0,0,3.53,1,0,0,no_crisis
63,TUN,Tunisia,2010,0,1.4379,0,0,0,4.409,1,0,0,no_crisis
63,TUN,Tunisia,2011,0,1.4993,0,0,0,3.541,1,0,0,no_crisis
63,TUN,Tunisia,2012,0,1.5506,0,0,0,5.139,1,0,0,no_crisis
63,TUN,Tunisia,2013,0,1.653095696,0,0,0,5.805,1,0,0,no_crisis
63,TUN,Tunisia,2014,0,1.862411798,0,0,0,4.924,1,0,0,no_crisis
69,ZMB,Zambia,1943,0,0.0004976,0,0,0,2.857142857,0,0,0,no_crisis
69,ZMB,Zambia,1944,0,0.0004976,0,0,0,2.777777778,0,0,0,no_crisis
69,ZMB,Zambia,1945,0,0.0004968,0,0,0,2.702702703,0,0,0,no_crisis
69,ZMB,Zambia,1946,0,0.0004968,0,0,0,7.894736842,0,0,0,no_crisis
69,ZMB,Zambia,1947,0,0.0004958,0,0,0,2.43902439,0,0,0,no_crisis
69,ZMB,Zambia,1948,0,0.000496,0,0,0,4.761904762,0,0,0,no_crisis
69,ZMB,Zambia,1949,0,0.0007142,0,0,0,2.272727273,0,0,0,no_crisis
69,ZMB,Zambia,1950,0,0.000714,0,0,0,4.444444444,0,1,0,no_crisis
69,ZMB,Zambia,1951,0,0.000719,0,0,0,6.382978723,0,0,0,no_crisis
69,ZMB,Zambia,1952,0,0.0007118,0,0,0,4,0,0,0,no_crisis
69,ZMB,Zambia,1953,0,0.0007116,0,0,0,3.846153846,0,0,0,no_crisis
69,ZMB,Zambia,1954,0,0.000718,0,0,0,3.703703704,0,0,0,no_crisis
69,ZMB,Zambia,1955,0,0.0007136,0,0,0,3.571428571,0,0,0,no_crisis
69,ZMB,Zambia,1956,0,0.000718,0,0,0,3.103448276,0,0,0,no_crisis
69,ZMB,Zambia,1957,0,0.000712,0,0,0,3.177257525,0,0,0,no_crisis
69,ZMB,Zambia,1958,0,0.0007138,0,0,0,1.13452188,0,0,0,no_crisis
69,ZMB,Zambia,1959,0,0.0007144,0,0,0,2.083333333,0,0,0,no_crisis
69,ZMB,Zambia,1960,0,0.0007134,0,0,0,3.453689168,0,0,0,no_crisis
69,ZMB,Zambia,1961,0,0.0007122,0,0,0,0.151745068,0,0,0,no_crisis
69,ZMB,Zambia,1962,0,0.0007136,0,0,0,1.363636364,0,0,0,no_crisis
69,ZMB,Zambia,1963,0,0.000715,0,0,0,-0.448430493,0,0,0,no_crisis
69,ZMB,Zambia,1964,0,0.0007168,0,0,0,3.003003003,1,0,0,no_crisis
69,ZMB,Zambia,1965,0,0.0007136,0,0,0,8.163265306,1,0,0,no_crisis
69,ZMB,Zambia,1966,0,0.0007168,0,0,0,10.2425876,1,0,0,no_crisis
69,ZMB,Zambia,1967,0,0.0007104,0,0,0,5.012224939,1,0,0,no_crisis
69,ZMB,Zambia,1968,0,0.0007168,0,0,0,10.71012806,1,0,0,no_crisis
69,ZMB,Zambia,1969,0,0.0007126,0,0,0,2.523659306,1,0,0,no_crisis
69,ZMB,Zambia,1970,0,0.0007141,0,0,0,2.564102564,1,0,0,no_crisis
69,ZMB,Zambia,1971,0,0.0007143,0,0,0,6.52173913,1,0,0,no_crisis
69,ZMB,Zambia,1972,0,0.0007143,0,0,0,4.761904762,1,0,0,no_crisis
69,ZMB,Zambia,1973,0,0.0006429,0,0,0,6.493506494,1,0,0,no_crisis
69,ZMB,Zambia,1974,0,0.0006429,0,0,0,7.926829268,1,0,0,no_crisis
69,ZMB,Zambia,1975,0,0.0006429,0,0,0,10.16949153,1,0,0,no_crisis
69,ZMB,Zambia,1976,0,0.0007934,0,0,0,18.97435897,1,0,0,no_crisis
69,ZMB,Zambia,1977,0,0.0007589,0,0,0,19.82758621,1,1,0,no_crisis
